code,description,last_updated
1284000,Malocclusion of jaws,2024-10-01
1285004,"Third heart sound, S>3<",2024-10-01
1285004,"Third heart sound, S>3<, NOS",2024-10-01
1286003,Vitamin K deficiency coagulation disorder,2024-10-01
1286003,"Vitamin K deficiency coagulation disorder, NOS",2024-10-01
1286003,Bleeding diathesis due to vitamin K deficiency,2024-10-01
1287007,Congenital absence of bile duct,2024-10-01
1287007,Congenital absence of bile duct,2024-10-01
1287007,Agenesis of bile duct,2024-10-01
1287007,Agenesis of bile duct,2024-10-01
1287007,Agenesis of bile duct,2024-10-01
1288002,Anopheles punctipennis,2024-10-01
1288002,Anopheles punctipennis,2024-10-01
1290001,Mycoplasma hominis,2024-10-01
1290001,Mycoplasma hominis,2024-10-01
1291002,Salmonella frankfurt,2024-10-01
1291002,Salmonella frankfurt,2024-10-01
1292009,Magnetic resonance imaging of urinary bladder,2024-10-01
1292009,Magnetic resonance imaging of urinary bladder,2024-10-01
1293004,Human coxsackievirus A8,2024-10-01
1295006,Sophora,2024-10-01
1295006,Sophora,2024-10-01
1295006,"Sophora, NOS",2024-10-01
1296007,Unilateral recurrent femoral hernia without obstruction AND without gangrene,2024-10-01
1296007,Unilateral recurrent femoral hernia without obstruction or gangrene,2024-10-01
1297003,Infection by Cladosporium carrionii,2024-10-01
1298008,Southern nutmeg pigeon,2024-10-01
1299000,Excision of appendiceal stump,2024-10-01
1299000,Excision of appendiceal stump,2024-10-01
1300008,Gloeophyllum sepiarum,2024-10-01
1300008,Gloeophyllum sepiarum,2024-10-01
1300008,Chocolate lenzites,2024-10-01
1300008,Chocolate lenzites,2024-10-01
1301007,Clostridium perfringens type D antitoxin,2024-10-01
1301007,Clostridium perfringens type D antitoxin,2024-10-01
1301007,Clostridium perfringens type D antitoxin,2024-10-01
1302000,Excisional biopsy of joint structure of shoulder,2024-10-01
1302000,Excisional biopsy of joint structure of shoulder,2024-10-01
1302000,Biopsy of joint structure of shoulder,2024-10-01
1303005,Parafasciolopsis fasciolaemorpha,2024-10-01
1303005,Parafasciolopsis fasciolaemorpha,2024-10-01
1304004,Fibromyalgia,2024-10-01
1304004,Fibromyalgia,2024-10-01
1304004,Fibromyalgia,2024-10-01
1305003,Double,2024-10-01
1305003,Double,2024-10-01
1305003,Duplicate,2024-10-01
1305003,Duplicate,2024-10-01
1305003,Twin,2024-10-01
1305003,Twin,2024-10-01
1305003,Replicate,2024-10-01
1305003,Replicate,2024-10-01
1306002,Hotel concierge,2024-10-01
1306002,Hotel concierge,2024-10-01
1307006,Glottis,2024-10-01
1307006,Glottis,2024-10-01
1307006,"Glottis, NOS",2024-10-01
1308001,Complication of reimplant,2024-10-01
1308001,Complication of reimplant,2024-10-01
1309009,Electrical transmission of fiber,2024-10-01
1309009,Electrical transmission of fiber,2024-10-01
1310004,Impaired glucose tolerance associated with genetic syndrome,2024-10-01
1310004,Impaired glucose tolerance associated with genetic syndrome,2024-10-01
1311000,Telogen hair,2024-10-01
1311000,Telogen hair,2024-10-01
1312007,Guttate,2024-10-01
1312007,Guttate,2024-10-01
1312007,Drop-shaped,2024-10-01
1312007,Drop-shaped,2024-10-01
1313002,Nitrate reductase (cytochrome),2024-10-01
1313002,Nitrate reductase (cytochrome),2024-10-01
1314008,Antigen transformation,2024-10-01
1314008,Antigen transformation,2024-10-01
1315009,Reconstruction of eyebrow,2024-10-01
1315009,Reconstruction of eyebrow,2024-10-01
1315009,Restoration of eyebrow,2024-10-01
1315009,Restoration of eyebrow,2024-10-01
1316005,"Upper partial denture, cast metal base without resin saddles, including any conventional clasps, rests and teeth",2024-10-01
1316005,"Upper partial denture, cast metal base without resin saddles, including any conventional clasps, rests and teeth",2024-10-01
1317001,Injury of ovary without open wound into abdominal cavity,2024-10-01
1317001,Injury of ovary without open wound into abdominal cavity,2024-10-01
1318006,Post-translational genetic protein processing,2024-10-01
1318006,Post-translational genetic protein processing,2024-10-01
1319003,Blood group antibody K18,2024-10-01
1319003,Blood group antibody V.M.,2024-10-01
1320009,Hemoglobin Manitoba,2024-10-01
1320009,Hemoglobin Manitoba,2024-10-01
1320009,"Hb 102(G9), Ser-arg",2024-10-01
1321008,Therapeutic abortion procedure,2024-10-01
1321008,Therapeutic abortion procedure,2024-10-01
1321008,"Therapeutic abortion procedure, NOS",2024-10-01
1322001,Blood group antibody L. Reynolds,2024-10-01
1322001,Blood group antibody Reynolds,2024-10-01
1323006,Poisoning by kanamycin,2024-10-01
1323006,Poisoning by kanamycin,2024-10-01
1324000,Cerebrospinal fluid IgG ratio and IgG index,2024-10-01
1324000,CSF IgG/CSF albumin ratio,2024-10-01
1325004,Metocurine iodide,2024-10-01
1325004,Metocurine iodide,2024-10-01
1325004,Dimethyl tubocurarine iodide,2024-10-01
1325004,Dimethyl tubocurarine iodide,2024-10-01
1326003,Echothiophate iodide,2024-10-01
1326003,Echothiophate iodide,2024-10-01
1326003,Echothiophate iodide,2024-10-01
1326003,Echothiophate iodide,2024-10-01
1326003,Ecostigmine iodide,2024-10-01
1327007,Procedure on Meckel's diverticulum,2024-10-01
1327007,"Procedure on Meckel's diverticulum, NOS",2024-10-01
1328002,Ilioiliac shunt,2024-10-01
1328002,Ilioiliac shunt,2024-10-01
1328002,Ilioiliac vascular bypass,2024-10-01
1328002,Ilioiliac vascular bypass,2024-10-01
1329005,Division of congenital web of larynx,2024-10-01
1329005,Division of congenital web of larynx,2024-10-01
1330000,Crax alector,2024-10-01
1330000,Alector curassow,2024-10-01
1330000,Alector curassow,2024-10-01
1331001,Methamidophos,2024-10-01
1331001,Methamidophos,2024-10-01
1332008,Conjugated visual deviation,2024-10-01
1332008,Conjugated visual deviation,2024-10-01
1333003,Emesis basin,2024-10-01
1333003,Emesis basin,2024-10-01
1334009,Estradiol receptor site,2024-10-01
1335005,Induratio penis plastica,2024-10-01
1335005,Induratio penis plastica,2024-10-01
1335005,Peyronie's disease,2024-10-01
1335005,Penile fibromatosis,2024-10-01
1335005,Penile fibromatosis,2024-10-01
1335005,Fibrous cavernositis,2024-10-01
1335005,Fibrous cavernositis,2024-10-01
1335005,Plastic induration of penis,2024-10-01
1335005,Plastic induration of penis,2024-10-01
1336006,21-Hydroxyprogesterone,2024-10-01
1336006,21-Hydroxyprogesterone,2024-10-01
1336006,11-Deoxycorticosterone,2024-10-01
1336006,11-Deoxycorticosterone,2024-10-01
1337002,Colosigmoidostomy,2024-10-01
1337002,Colosigmoidostomy,2024-10-01
1338007,Basal cell carcinoma,2024-10-01
1338007,Basal cell carcinoma,2024-10-01
1338007,"Basal cell carcinoma, NOS",2024-10-01
1338007,Basal cell epithelioma,2024-10-01
1338007,Basal cell epithelioma,2024-10-01
1338007,Pigmented basal cell carcinoma,2024-10-01
1338007,Pigmented basal cell carcinoma,2024-10-01
1338007,Pigmented basal cell carcinoma,2024-10-01
1338007,Rodent ulcer,2024-10-01
1338007,Rodent ulcer,2024-10-01
1338007,Basiloma,2024-10-01
1338007,Basiloma,2024-10-01
1339004,Removal of impacted feces,2024-10-01
1339004,Removal of impacted feces,2024-10-01
1340002,Malayans,2024-10-01
1340002,Malayans,2024-10-01
1341003,Hemoglobin Ta-li,2024-10-01
1341003,"Hb 83(EF7), Gly-cys",2024-10-01
1342005,Babesia foliata,2024-10-01
1342005,Babesia foliata,2024-10-01
1343000,Deep transverse arrest,2024-10-01
1343000,Deep transverse arrest,2024-10-01
1344006,Clostridium saccharolyticum,2024-10-01
1344006,Clostridium saccharolyticum,2024-10-01
1345007,Hangnail,2024-10-01
1346008,Blue shade eosin,2024-10-01
1346008,Blue shade eosin,2024-10-01
1346008,Eosin BA-BN,2024-10-01
1347004,Medical procedure on palate,2024-10-01
1347004,Medical procedure on palate,2024-10-01
1347004,"Medical procedure on palate, NOS",2024-10-01
1348009,Day care center,2024-10-01
1348009,Day care center,2024-10-01
1349001,Open wound of scapular region with tendon involvement,2024-10-01
1349001,Open wound of scapular region with tendon involvement,2024-10-01
1350001,Deep flexor tendon of index finger,2024-10-01
1350001,Deep flexor tendon of index finger,2024-10-01
1351002,Injury of iliac artery,2024-10-01
1351002,Injury of iliac artery,2024-10-01
1352009,Anterior spinal rhizotomy,2024-10-01
1352009,Anterior spinal rhizotomy,2024-10-01
1353004,Gastric serosa,2024-10-01
1353004,Gastric serosa,2024-10-01
1354005,Orphan female,2024-10-01
1354005,Orphan female,2024-10-01
1355006,Antihemophilic factor B Oxford 3 variant,2024-10-01
1356007,Calculus of common duct with obstruction,2024-10-01
1356007,Calculus of common duct with obstruction,2024-10-01
1357003,Retired procedure,2024-10-01
1357003,Retired procedure,2024-10-01
1358008,"Anti-human globulin test, enzyme technique, titer",2024-10-01
1358008,"Anti-human globulin test, enzyme technique, titer",2024-10-01
1359000,Plant producing selenium,2024-10-01
1359000,Plant producing selenium,2024-10-01
1360005,Physiologic,2024-10-01
1360005,Physiologic,2024-10-01
1360005,Physiological,2024-10-01
1360005,Physiological,2024-10-01
1361009,Leukocoria,2024-10-01
1361009,Leukocoria,2024-10-01
1362002,AIDS with neuralgia,2024-10-01
1362002,"AIDS with neuralgia, NOS",2024-10-01
1363007,Fetus OR newborn affected by chronic maternal respiratory disease,2024-10-01
1363007,Fetus OR newborn affected by chronic maternal respiratory disease,2024-10-01
1363007,Fetus or newborn affected by chronic maternal respiratory disease,2024-10-01
1364001,Ion channel gating,2024-10-01
1364001,Ion channel gating,2024-10-01
1365000,Retired procedure,2024-10-01
1365000,Retired procedure,2024-10-01
1366004,Inhalation therapy procedure,2024-10-01
1366004,Inhalation therapy procedure,2024-10-01
1366004,"Inhalation therapy procedure, NOS",2024-10-01
1367008,Injury of superior mesenteric artery,2024-10-01
1367008,Injury of superior mesenteric artery,2024-10-01
1368003,^131^Iodine,2024-10-01
1368003,^131^Iodine,2024-10-01
1369006,Protospirura muricola,2024-10-01
1370007,Open fracture of metacarpal bone,2024-10-01
1370007,Open fracture of metacarpal bone,2024-10-01
1370007,"Open fracture of metacarpal bone, NOS",2024-10-01
1371006,Blood group antigen Big,2024-10-01
1372004,Uterus unicornis,2024-10-01
1372004,Uterus unicornis,2024-10-01
1372004,Congenital absence of one uterine horn,2024-10-01
1372004,Congenital absence of one uterine horn,2024-10-01
1373009,^93^Zirconium,2024-10-01
1373009,^93^Zirconium,2024-10-01
1374003,"Entomopoxvirus, Genus B",2024-10-01
1374003,"Entomopoxvirus, Genus B, NOS",2024-10-01
1375002,Haemohormidium,2024-10-01
1375002,Haemohormidium,2024-10-01
1375002,"Haemohormidium, NOS",2024-10-01
1375002,"Babesiosoma, NOS",2024-10-01
1375002,Babesiosoma,2024-10-01
1375002,Babesiosoma,2024-10-01
1376001,Obsessive compulsive personality disorder,2024-10-01
1376001,Obsessive compulsive personality disorder,2024-10-01
1377005,Salmonella IV soesterberg,2024-10-01
1377005,Salmonella IV soesterberg,2024-10-01
1378000,Supination-eversion injury of ankle,2024-10-01
1378000,Supination-eversion injury of ankle,2024-10-01
1379008,Sclerosing agent,2024-10-01
1379008,Sclerosing agent,2024-10-01
1379008,"Sclerosing agent, NOS",2024-10-01
1379008,"Caustic drug, NOS",2024-10-01
1379008,"Irritant drug, NOS",2024-10-01
1379008,Caustic drug,2024-10-01
1379008,Caustic drug,2024-10-01
1379008,Irritant drug,2024-10-01
1379008,Irritant drug,2024-10-01
1380006,Agoraphobia without history of panic disorder with limited symptom attacks,2024-10-01
1380006,Agoraphobia without history of panic disorder with limited symptom attacks,2024-10-01
1381005,^126^Iodine,2024-10-01
1381005,^126^Iodine,2024-10-01
1382003,Selar crumenophthalmus,2024-10-01
1382003,Bigeye scad,2024-10-01
1382003,Bigeye scad,2024-10-01
1383008,Hallucinogen mood disorder,2024-10-01
1383008,Hallucinogen mood disorder,2024-10-01
1383008,Hallucinogen-induced mood disorder,2024-10-01
1383008,Hallucinogen-induced mood disorder,2024-10-01
1384002,Diffuse cholesteatosis of middle ear,2024-10-01
1384002,Diffuse cholesteatosis of middle ear,2024-10-01
1384002,Diffuse cholesteatosis,2024-10-01
1385001,"Echography, scan B-mode for fetal age determination",2024-10-01
1386000,Intracranial hemorrhage,2024-10-01
1386000,Intracranial hemorrhage,2024-10-01
1386000,"Intracranial hemorrhage, NOS",2024-10-01
1387009,Solanum nigrum poisoning,2024-10-01
1387009,Black nightshade poisoning,2024-10-01
1387009,Black nightshade poisoning,2024-10-01
1388004,Metabolic alkalosis,2024-10-01
1388004,Metabolic alkalosis,2024-10-01
1389007,Beclomethasone preparation,2024-10-01
1389007,Beclomethasone preparation,2024-10-01
1390003,Laparoscopic-assisted sigmoid colectomy,2024-10-01
1390003,Laparoscopic-assisted sigmoid colectomy,2024-10-01
1390003,Laparoscopic-assisted sigmoidectomy,2024-10-01
1390003,Laparoscopic-assisted sigmoidectomy,2024-10-01
1391004,Mechanical dead space,2024-10-01
1391004,Mechanical dead space,2024-10-01
1391004,Instrumental dead space,2024-10-01
1391004,Instrumental dead space,2024-10-01
1392006,Halichoeres bivittatus,2024-10-01
1392006,Slippery dick,2024-10-01
1392006,Slippery dick,2024-10-01
1393001,Lenz-Majewski hyperostosis syndrome,2024-10-01
1394007,Iron pentacarbonyl,2024-10-01
1394007,Iron pentacarbonyl,2024-10-01
1395008,Complication of ultrasound therapy,2024-10-01
1395008,Complication of ultrasound therapy,2024-10-01
1396009,Actinium,2024-10-01
1396009,Actinium,2024-10-01
1396009,"Actinium, NOS",2024-10-01
113178003,Calamus,2024-10-01
113178003,Calamus,2024-10-01
113178003,Calamus,2024-10-01
1397000,Aedes aegypti entomopoxvirus,2024-10-01
1398005,Direct thrombectomy of iliac vein by leg incision,2024-10-01
1398005,Direct thrombectomy of iliac vein by leg incision,2024-10-01
1399002,Incision and exploration of ureter,2024-10-01
1399002,Incision and exploration of ureter,2024-10-01
1400009,Spiritual or religious belief,2024-10-01
1400009,Spiritual or religious belief,2024-10-01
1400009,"Spiritual or religious belief, NOS",2024-10-01
1401008,Propiomazine,2024-10-01
1401008,Propiomazine,2024-10-01
1401008,Propiomazine,2024-10-01
1401008,Dropiomazine,2024-10-01
1402001,Fear (specify),2024-10-01
1402001,Fear (specify),2024-10-01
1403006,Vastus lateralis muscle,2024-10-01
1403006,Vastus lateralis muscle,2024-10-01
1404000,Feed analysis for mycotoxin,2024-10-01
1404000,Feed analysis for mycotoxin,2024-10-01
1405004,Blood group antibody M^e^,2024-10-01
1406003,Repair of stoma of thorax,2024-10-01
1406003,Repair of stoma of thorax,2024-10-01
1406003,Revision of stoma of thorax,2024-10-01
1407007,"Application of long leg cast, brace type",2024-10-01
1407007,"Application of long leg cast, brace type",2024-10-01
1408002,Blood group antibody 1123K,2024-10-01
1409005,Right colectomy,2024-10-01
1409005,Right colectomy,2024-10-01
1409005,"Enterocolectomy, NOS",2024-10-01
1409005,"Resection of ascending colon, cecum and terminal ileum",2024-10-01
1409005,Right hemicolectomy,2024-10-01
1409005,Enterocolectomy,2024-10-01
1410000,Anesthesia for tympanotomy,2024-10-01
1410000,Anesthesia for tympanotomy,2024-10-01
1411001,Operation on papillary muscle of heart,2024-10-01
1411001,Operation on papillary muscle of heart,2024-10-01
1411001,"Operation on papillary muscle of heart, NOS",2024-10-01
1412008,Anterior subcapsular polar cataract,2024-10-01
1412008,Anterior subcapsular polar cataract,2024-10-01
1413003,Penetrating keratoplasty with homograft,2024-10-01
1413003,Penetrating keratoplasty with homograft,2024-10-01
1414009,Angiography of arteriovenous shunt,2024-10-01
1414009,Angiography of arteriovenous shunt,2024-10-01
1415005,Lymphangitis,2024-10-01
1415005,Lymphangitis,2024-10-01
1415005,"Lymphangitis, NOS",2024-10-01
1416006,Radium compound,2024-10-01
1416006,Radium compound,2024-10-01
1416006,"Radium compound, NOS",2024-10-01
1417002,Operation on face,2024-10-01
1417002,Operation on face,2024-10-01
1417002,"Operation on face, NOS",2024-10-01
1418007,Hypoplastic chondrodystrophy,2024-10-01
1418007,Hypoplastic chondrodystrophy,2024-10-01
1419004,Injury of prostate without open wound into abdominal cavity,2024-10-01
1419004,Injury of prostate without open wound into abdominal cavity,2024-10-01
1420005,German longhaired pointer,2024-10-01
1421009,Specialised surgeon,2024-10-01
1421009,Specialised surgeon,2024-10-01
1421009,"Specialised surgeon, NOS",2024-10-01
1422002,Plastic mold,2024-10-01
1422002,Plastic mold,2024-10-01
1423007,Plasmodium durae,2024-10-01
1423007,Plasmodium durae,2024-10-01
1424001,"Streptococcus, group K",2024-10-01
1424001,"Streptococcus, group K",2024-10-01
1425000,Posterior limb of stapes,2024-10-01
1425000,Posterior limb of stapes,2024-10-01
1426004,Necrotizing glomerulonephritis,2024-10-01
1426004,Necrotizing glomerulonephritis,2024-10-01
1427008,Intraspinal abscess,2024-10-01
1427008,Intraspinal abscess,2024-10-01
1427008,"Intraspinal abscess, NOS",2024-10-01
1427008,Intraspinal embolic abscess,2024-10-01
1428003,Asphyxia due to foreign body in larynx,2024-10-01
1428003,Asphyxia due to foreign body in larynx,2024-10-01
1429006,Open dislocation of radiocarpal joint of wrist,2024-10-01
1429006,Open dislocation of radiocarpal joint of wrist,2024-10-01
1430001,Intracranial hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) without return to pre-existing level,2024-10-01
1430001,Intracranial hemorrhage following injury without open intracranial wound and with prolonged loss of consciousness (more than 24 hours) without return to pre-existing level,2024-10-01
1431002,Fixation,2024-10-01
1431002,Fixation,2024-10-01
1431002,"Fixation, NOS",2024-10-01
1431002,"Attachment, NOS",2024-10-01
1431002,Attachment,2024-10-01
1431002,Attachment,2024-10-01
1432009,Blood group antibody e^i^,2024-10-01
1432009,Blood group antibody e^i^,2024-10-01
1432009,Blood group antibody e^i^,2024-10-01
1433004,Old World monkey,2024-10-01
1433004,"Old World monkey, NOS",2024-10-01
1434005,Calamine,2024-10-01
1434005,Calamine,2024-10-01
1434005,Calamine,2024-10-01
1435006,Retired procedure,2024-10-01
1435006,Retired procedure,2024-10-01
1437003,Unknown traumatic agent,2024-10-01
1437003,Unknown traumatic agent,2024-10-01
1437003,Unidentified traumatic agent,2024-10-01
1437003,Unidentified traumatic agent,2024-10-01
1439000,Paravesicular lymph node,2024-10-01
1439000,Paravesicular lymph node,2024-10-01
1440003,Repair with resection-recession,2024-10-01
1440003,Repair with resection-recession,2024-10-01
1440003,"Repair with resection-recession, NOS",2024-10-01
1441004,Ventricle of larynx,2024-10-01
1441004,Ventricle of larynx,2024-10-01
1442006,Retired procedure,2024-10-01
1442006,Retired procedure,2024-10-01
1443001,Chromophobe carcinoma,2024-10-01
1443001,Chromophobe carcinoma,2024-10-01
1443001,Chromophobe adenocarcinoma,2024-10-01
1443001,Chromophobe adenocarcinoma,2024-10-01
1444007,Trichophyton tonsurans var. cerebriforme,2024-10-01
1444007,Trichophyton cerebriforme,2024-10-01
1445008,Providencia stuartii,2024-10-01
1445008,Providencia stuartii,2024-10-01
1445008,"Proteus inconstans, subgroup B",2024-10-01
1445008,"Proteus inconstans, subgroup B",2024-10-01
1446009,Skrjabinagia dagestanica,2024-10-01
1447000,Icthyoparasitism,2024-10-01
1447000,Icthyoparasitism,2024-10-01
1447000,"Icthyoparasitism, NOS",2024-10-01
1448005,Feed analysis for fat-fiber-protein,2024-10-01
1448005,Feed analysis for fat-fiber-protein,2024-10-01
1449002,Epilation,2024-10-01
1449002,Epilation,2024-10-01
1449002,"Epilation, NOS",2024-10-01
1449002,Depilation,2024-10-01
1449002,Depilation,2024-10-01
1450002,Methylparafynol,2024-10-01
1450002,Methylparafynol,2024-10-01
1450002,Meparfynol,2024-10-01
1450002,Meparfynol,2024-10-01
1451003,Greeks,2024-10-01
1452005,Chirothrips,2024-10-01
1452005,"Chirothrips, NOS",2024-10-01
1453000,"Biofeedback, galvanic skin response",2024-10-01
1453000,"Biofeedback, galvanic skin response",2024-10-01
1454006,Chronic fibrinous inflammation,2024-10-01
1454006,Chronic fibrinous inflammation,2024-10-01
1454006,"Chronic serofibrinous inflammation, NOS",2024-10-01
1454006,"Chronic fibrinous inflammation, NOS",2024-10-01
1454006,Chronic serofibrinous inflammation,2024-10-01
1454006,Chronic serofibrinous inflammation,2024-10-01
1455007,Cerclage,2024-10-01
1455007,Cerclage,2024-10-01
1455007,"Cerclage, NOS",2024-10-01
1456008,Yellow fibrocartilage,2024-10-01
1456008,Yellow fibrocartilage,2024-10-01
1456008,Yellow fibroelastic cartilage,2024-10-01
1456008,Yellow fibroelastic cartilage,2024-10-01
1456008,Fibroelastic cartilage,2024-10-01
1456008,Fibroelastic cartilage,2024-10-01
1457004,Truncal vagotomy with pyloroplasty and gastrostomy,2024-10-01
1457004,Truncal vagotomy with pyloroplasty and gastrostomy,2024-10-01
1458009,Fagopyrum sagittatum,2024-10-01
1459001,"24,25-Dihydroxy cholecalciferol",2024-10-01
1459001,"24,25-Dihydroxyvitamin D>3<",2024-10-01
1460006,Argas radiatus,2024-10-01
1461005,Eremichthys acros,2024-10-01
1461005,Desert dace,2024-10-01
1461005,Desert dace,2024-10-01
1462003,Bordetella bronchiseptica - clostridium perfringens type C - erysipelothrix rhusiopathiae - escherichia coli - pasteurella multocida bacterin - toxoid,2024-10-01
1462003,Bordetella bronchiseptica - clostridium perfringens type C - erysipelothrix rhusiopathiae - escherichia coli - pasteurella multocida bacterin - toxoid,2024-10-01
1462003,Bordetella bronchiseptica - clostridium perfringens type C - erysipelothrix rhusiopathiae - escherichia coli - pasteurella multocida bacterin - toxoid,2024-10-01
1463008,Retired procedure,2024-10-01
1463008,Retired procedure,2024-10-01
1464002,Lepus,2024-10-01
1464002,Lepus,2024-10-01
1464002,"Lepus, NOS",2024-10-01
1464002,"Hare, NOS",2024-10-01
1464002,Jack rabbit,2024-10-01
1464002,Jack rabbit,2024-10-01
1464002,Hare,2024-10-01
1464002,Hare,2024-10-01
1465001,Verdin,2024-10-01
1466000,Cyclomaltodextrinase,2024-10-01
1466000,Cyclomaltodextrinase,2024-10-01
1467009,Parietal branch of superficial temporal artery,2024-10-01
1467009,Parietal branch of superficial temporal artery,2024-10-01
1467009,Posterior temporal branch of superficial temporal artery,2024-10-01
1467009,Posterior temporal branch of superficial temporal artery,2024-10-01
1468004,Hemolytic anemia due to cold antibody,2024-10-01
1468004,Hemolytic anemia due to cold antibody,2024-10-01
1468004,Cold type hemolytic anemia,2024-10-01
1468004,Cold type hemolytic anemia,2024-10-01
1468004,"Hemolytic anemia due to cold antibody, NOS",2024-10-01
1468004,Cryopathic hemolytic anemia,2024-10-01
1468004,Cryopathic hemolytic anemia,2024-10-01
1468004,Cold antibody hemolytic anemia,2024-10-01
1468004,Cold antibody hemolytic anemia,2024-10-01
1468004,Cold agglutinin disease,2024-10-01
1468004,Cold agglutinin disease,2024-10-01
1468004,Cold agglutinin hemoglobinuria,2024-10-01
1468004,Cold agglutinin hemoglobinuria,2024-10-01
1468004,Cold hemolytic disease,2024-10-01
1468004,Cold hemolytic disease,2024-10-01
1469007,Spontaneous abortion with urinary tract infection,2024-10-01
1469007,Spontaneous abortion with urinary tract infection,2024-10-01
1470008,Eimeria meleagrimitis,2024-10-01
1471007,Elastin,2024-10-01
1471007,Elastin,2024-10-01
1472000,Adenosine-phosphate deaminase,2024-10-01
1472000,Adenosine-phosphate deaminase,2024-10-01
1473005,Sigmoidoscopy with biopsy,2024-10-01
1473005,Sigmoidoscopy with biopsy,2024-10-01
1473005,Endoscopic biopsy of sigmoid colon,2024-10-01
1473005,Endoscopic biopsy of sigmoid colon,2024-10-01
1473005,Flexible fiberoptic sigmoidoscopy with biopsy,2024-10-01
1473005,Flexible fiberoptic sigmoidoscopy with biopsy,2024-10-01
1474004,Hypertensive heart AND renal disease complicating AND/OR reason for care during childbirth,2024-10-01
1474004,Hypertensive heart and renal disease complicating or reason for care during childbirth,2024-10-01
1475003,Herpes labialis,2024-10-01
1475003,Herpes labialis,2024-10-01
1475003,Herpes labialis,2024-10-01
1475003,Cold sores,2024-10-01
1475003,Cold sores,2024-10-01
1475003,Fever blister,2024-10-01
1475003,Fever blister,2024-10-01
1476002,Codeine sulfate,2024-10-01
1476002,Codeine sulfate,2024-10-01
1477006,Hemoglobin Yatsushiro,2024-10-01
1477006,"Hb 60(E4), Val-leu",2024-10-01
1478001,Obliteration of lymphatic vessel,2024-10-01
1478001,Obliteration of lymphatic vessel,2024-10-01
1478001,"Obliteration of lymphatic vessel, NOS",2024-10-01
1479009,20q partial trisomy syndrome,2024-10-01
1479009,20q partial trisomy syndrome,2024-10-01
1479009,20q partial trisomy syndrome,2024-10-01
1480007,Pan troglodytes,2024-10-01
1480007,Pan troglodytes,2024-10-01
1480007,Common chimpanzee,2024-10-01
1480007,Common chimpanzee,2024-10-01
1481006,Prolipoprotein-signal peptidase,2024-10-01
1482004,Chalazion,2024-10-01
1482004,Chalazion,2024-10-01
1482004,Meibomian gland cyst,2024-10-01
1482004,Meibomian gland cyst,2024-10-01
1482004,Tarsal cyst,2024-10-01
1482004,Tarsal cyst,2024-10-01
1482004,Meibomian cyst,2024-10-01
1482004,Meibomian cyst,2024-10-01
1483009,Angular,2024-10-01
1483009,Angular,2024-10-01
1483009,Angle,2024-10-01
1483009,Angle,2024-10-01
1484003,Metatarsus,2024-10-01
1484003,Metatarsus,2024-10-01
1484003,Metatarsal region,2024-10-01
1484003,Metatarsal region,2024-10-01
1485002,Mycobacterium fortuitum,2024-10-01
1485002,Mycobacterium fortuitum,2024-10-01
1485002,Mycobacterium ranae,2024-10-01
1485002,Mycobacterium minetti,2024-10-01
1485002,Mycobacterium giae,2024-10-01
1486001,Orbital congestion,2024-10-01
1486001,Orbital congestion,2024-10-01
1487005,Retired procedure,2024-10-01
1487005,Retired procedure,2024-10-01
1488000,Postoperative nausea and vomiting,2024-10-01
1488000,Postoperative nausea and vomiting,2024-10-01
1489008,Hordeolum externum,2024-10-01
1489008,Hordeolum externum,2024-10-01
1489008,Hordeolum externum,2024-10-01
1489008,Hordeolum externum,2024-10-01
1490004,Soft tissues of trunk,2024-10-01
1490004,Soft tissues of trunk,2024-10-01
1491000,Unclassified,2024-10-01
1491000,Unclassified,2024-10-01
1492007,Congenital anomaly of large intestine,2024-10-01
1492007,Congenital anomaly of large intestine,2024-10-01
1492007,"Congenital anomaly of large intestine, NOS",2024-10-01
1493002,Acute endophthalmitis,2024-10-01
1493002,Acute endophthalmitis,2024-10-01
1494008,Osmolarity measurement,2024-10-01
1494008,Osmolarity measurement,2024-10-01
1495009,Moro reflex,2024-10-01
1495009,Embrace reflex,2024-10-01
1495009,Startle reflex,2024-10-01
1496005,Proto-oncogene,2024-10-01
1496005,Proto-oncogene,2024-10-01
1497001,Lantana,2024-10-01
1497001,Lantana,2024-10-01
1497001,"Lantana, NOS",2024-10-01
1498006,Avian malaria,2024-10-01
1498006,Avian malaria,2024-10-01
1499003,"Bipolar I disorder, single manic episode with postpartum onset",2024-10-01
1500007,Bilateral epididymovasostomy with anastomosis of epididymis to vas deferens,2024-10-01
1500007,Bilateral epididymovasostomy with anastomosis of epididymis to vas deferens,2024-10-01
1501006,"Altemeier operation, perineal rectal pull-through",2024-10-01
1502004,Anterior cecal artery,2024-10-01
1502004,Anterior cecal artery,2024-10-01
1503009,Erwinia carotovora,2024-10-01
1503009,Erwinia carotovora,2024-10-01
1504003,Selene peruviana,2024-10-01
1504003,Pacific moonfish,2024-10-01
1505002,Hospital admission for isolation,2024-10-01
1505002,Hospital admission for isolation,2024-10-01
1506001,Blood group antigen Ch^a^,2024-10-01
1506001,Blood group antigen Chido,2024-10-01
1507005,Mycobacterium kansasii,2024-10-01
1507005,Mycobacterium kansasii,2024-10-01
1507005,Mycobacterium luciflavum,2024-10-01
1507005,Mycobacterium luciflavum,2024-10-01
1507005,Group 1 photochromogen,2024-10-01
